task,period,n,MAE,MSE,RMSE,R2,sMAPE
da,overall,409,87.22390089515369,13005.6774053819,114.04243686181869,0.7344092070342368,24.032255848260515
da,1_8,136,72.83620535727107,9309.21501639235,96.48427341485424,0.4629003380956763,21.424492643074082
da,9_16,136,114.0534782745698,21052.399985588476,145.09445194627008,-0.055849051286494644,35.23946005739862
da,17_24,137,74.8728357093978,8687.170938188352,93.204994169778,0.15551742187600925,15.495584486673469
rt,overall,399,141.90086377005707,39024.58900531291,197.5464224057548,0.33943754185808817,38.49254608184335
rt,1_8,136,106.88514055588666,18945.431231169434,137.64240346335657,0.3246129302992192,28.051724295967162
rt,9_16,134,190.84479207482977,74509.3526863672,272.9640135372559,-0.3266926532234389,58.75931379942063
rt,17_24,129,127.97568519864343,23333.17136207443,152.75199298887864,0.058186912897968734,28.44762273861704
