task,period,n,MAE,MSE,RMSE,R2,sMAPE
da,overall,409,79.48950243445822,10735.737231720404,103.61340276103475,0.7807639790246694,24.473717014091356
da,1_8,136,78.44566447385681,9272.140972999417,96.29195694864352,0.46503934295663474,22.11399831747997
da,9_16,136,96.67690446573566,16156.958452827103,127.11002498948343,0.18967389628874431,37.79668023872481
da,17_24,137,63.463774597874696,6807.000042782766,82.50454558860842,0.3382894170817258,13.590496168755568
rt,overall,399,131.23807229973687,31705.52192276452,178.06044457645422,0.463326122534633,35.74534993438748
rt,1_8,136,101.30629221354522,18204.969523583964,134.9257926550145,0.3510097041076198,25.800507229037102
rt,9_16,134,167.28566306440075,54327.03877350364,233.08161397567085,0.032667972360741926,53.15947027150462
rt,17_24,129,125.34927330172991,22440.342607179362,149.8010100339092,0.0942247833122728,28.140749025503393
