task,period,n,MAE,MSE,RMSE,R2,sMAPE
da,overall,409,89.68829471255665,13091.835722579393,114.41956005237651,0.7326497557521676,25.608269957421196
da,1_8,136,78.81491731394775,9514.553616673511,97.54257335478448,0.4510532282595928,22.176517835493197
da,9_16,136,116.40897054231306,21007.36728422003,144.93918477837533,-0.05359050902768825,38.73235646201341
da,17_24,137,73.95666999258543,8785.252321266056,93.72967684392205,0.1459829002421229,15.986682541053801
rt,overall,399,139.19132299101634,34820.222546524645,186.601775303786,0.4106041246136036,37.943119743539484
rt,1_8,136,115.33962160105578,23244.751513434498,152.46229538293886,0.17134614572654105,28.938059988508908
rt,9_16,134,174.59048256361498,57021.47007259371,238.79168761201404,-0.015308316255869814,56.213933429317066
rt,17_24,129,127.56608272982571,23962.05891867197,154.79683110022623,0.032802685356491335,28.45784139307407
