task,period,n,MAE,MSE,RMSE,R2,sMAPE
da,overall,409,84.37177806032321,10945.937426268527,104.62283415329813,0.7764714508762708,24.490384367772208
da,1_8,136,79.95150740890256,10061.304944053745,100.30605636776747,0.4195081460411064,22.58500809363076
da,9_16,136,102.47841990525022,14834.261974952185,121.79598505267809,0.25601159756082004,35.68691322886421
da,17_24,137,70.78530738647744,7964.170119408909,89.2421992075997,0.22580055544998145,15.267050412843197
rt,overall,399,139.53032629303576,36348.114731082635,190.65181544135012,0.3847417582714484,37.13628825356699
rt,1_8,136,111.84333852602151,22548.12398328683,150.16032759449757,0.19618027172338082,27.63093152791789
rt,9_16,134,181.00638571087833,63369.21356831752,251.73242454701287,-0.12833445803128374,55.63412946908852
rt,17_24,129,125.63605012499733,22828.513936592357,151.0910782825788,0.07855675291872022,27.942627724949855
